date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:41	40096/40096	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2015:02:43%20GMT	https://Fidelontrade.com/insight	C:/My%20Web%20Sites/copytd/Fidelontrade.com/insight.html	(from https://Fidelontrade.com/)
16:02:42	910/910	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202023%2022:48:00%20GMT	https://www.gstatic.com/images/branding/googlelogo/1x/googlelogo_color_42x16dp.png	C:/My%20Web%20Sites/copytd/www.gstatic.com/images/branding/googlelogo/1x/googlelogo_color_42x16dp.png	(from https://Fidelontrade.com/)
16:02:44	90013/90013	---MC-	200	added ('OK')	text/javascript	date:Thu,%2014%20Mar%202024%2015:02:45%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit2	C:/My%20Web%20Sites/copytd/translate.google.com/translate_a/element7876.js	(from https://Fidelontrade.com/)
16:02:44	31034/31034	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2015:02:46%20GMT	https://Fidelontrade.com/login.html	C:/My%20Web%20Sites/copytd/Fidelontrade.com/login.html.html	(from https://Fidelontrade.com/)
16:02:44	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Mar%202024%2015:02:47%20GMT	https://Fidelontrade.com/en/faq/	C:/My%20Web%20Sites/copytd/Fidelontrade.com/en/faq/index.html	(from https://Fidelontrade.com/)
16:02:45	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:02:47%20GMT	https://Fidelontrade.com/img/platform.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/platform.png	(from https://Fidelontrade.com/)
16:02:45	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:02:48%20GMT	https://Fidelontrade.com/img/platform-mobile.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/platform-mobile.png	(from https://Fidelontrade.com/)
16:02:46	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Mar%202024%2015:02:48%20GMT	https://Fidelontrade.com/en/about-us/	C:/My%20Web%20Sites/copytd/Fidelontrade.com/en/about-us/index.html	(from https://Fidelontrade.com/)
16:02:46	45522/45522	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2015:02:49%20GMT	https://Fidelontrade.com/register	C:/My%20Web%20Sites/copytd/Fidelontrade.com/register.html	(from https://Fidelontrade.com/)
16:02:48	3000/3000	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/dignity-1.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/dignity-1.png	(from https://Fidelontrade.com/)
16:02:49	2614/2614	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/dignity-2.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/dignity-2.png	(from https://Fidelontrade.com/)
16:02:49	283718/283718	---M--	200	added ('OK')	application/pdf	date:Mon,%2017%20Jul%202023%2000:20:25%20GMT	https://Fidelontrade.com/28374TD.pdf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/28374TD.pdf	(from https://Fidelontrade.com/)
16:02:50	2419/2419	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/dignity-3.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/dignity-3.png	(from https://Fidelontrade.com/)
16:02:50	5240/5240	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/dignity-4.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/dignity-4.png	(from https://Fidelontrade.com/)
16:02:51	266888/266888	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/image_authenticate_03@3x.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/image_authenticate_03@3x.png	(from https://Fidelontrade.com/)
16:02:51	6396/6396	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/start-trading-1.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/start-trading-1.png	(from https://Fidelontrade.com/)
16:02:52	7750/7750	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/start-trading-2.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/start-trading-2.png	(from https://Fidelontrade.com/)
16:02:53	7827/7827	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/start-trading-3.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/start-trading-3.png	(from https://Fidelontrade.com/)
16:02:53	1131/1131	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/reviews-appraisals.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/reviews-appraisals.png	(from https://Fidelontrade.com/)
16:03:11	91959/91959	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/about-us-innovation.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/about-us-innovation.png	(from https://Fidelontrade.com/)
16:03:12	852/852	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/youtube.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/youtube.svg	(from https://Fidelontrade.com/)
16:03:13	839/839	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/facebook.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/facebook.svg	(from https://Fidelontrade.com/)
16:03:14	799/799	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/instagram.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/instagram.svg	(from https://Fidelontrade.com/)
16:03:14	1127/1127	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202023%2000:15:32%20GMT	https://Fidelontrade.com/img/twitter.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/twitter.svg	(from https://Fidelontrade.com/)
16:03:15	38639/38639	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2015:03:17%20GMT	https://Fidelontrade.com/contact	C:/My%20Web%20Sites/copytd/Fidelontrade.com/contact.html	(from https://Fidelontrade.com/)
16:03:16	46577/46577	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2015:03:18%20GMT	https://Fidelontrade.com/terms	C:/My%20Web%20Sites/copytd/Fidelontrade.com/terms.html	(from https://Fidelontrade.com/)
16:03:17	104382/104382	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Mar%202024%2015:03:19%20GMT	https://Fidelontrade.com/faq	C:/My%20Web%20Sites/copytd/Fidelontrade.com/faq.html	(from https://Fidelontrade.com/)
16:03:17	707/707	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2014%20Mar%202024%2015:03:20%20GMT	https://Fidelontrade.com/faq/	C:/My%20Web%20Sites/copytd/Fidelontrade.com/faq/index.html	(from https://Fidelontrade.com/)
16:03:17	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:20%20GMT	https://Fidelontrade.com/img/images/spritemap.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/images/spritemap.svg	(from https://Fidelontrade.com/)
16:03:18	5245/5245	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202023%2000:00:32%20GMT	https://Fidelontrade.com/auth/flags_20x20_r_sprites.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/auth/flags_20x20_r_sprites.png	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:19	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:21%20GMT	https://Fidelontrade.com/themes/cabinet/fonts/NunitoSansRegular/NunitoSansRegular.eot	C:/My%20Web%20Sites/copytd/Fidelontrade.com/themes/cabinet/fonts/NunitoSansRegular/NunitoSansRegular.eot	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:20	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:22%20GMT	https://Fidelontrade.com/themes/cabinet/fonts/NunitoSansRegular/NunitoSansRegular.eot?	C:/My%20Web%20Sites/copytd/Fidelontrade.com/themes/cabinet/fonts/NunitoSansRegular/NunitoSansRegulard41d.eot	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:21	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:23%20GMT	https://Fidelontrade.com/themes/cabinet/fonts/NunitoSansRegular/NunitoSansRegular.woff	C:/My%20Web%20Sites/copytd/Fidelontrade.com/themes/cabinet/fonts/NunitoSansRegular/NunitoSansRegular.woff	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:21	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:24%20GMT	https://Fidelontrade.com/themes/cabinet/fonts/NunitoSansRegular/NunitoSansRegular.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/themes/cabinet/fonts/NunitoSansRegular/NunitoSansRegular.ttf	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:22	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:25%20GMT	https://Fidelontrade.com/themes/cabinet/fonts/OpenSansSemiBold/OpenSans-SemiBold.eot	C:/My%20Web%20Sites/copytd/Fidelontrade.com/themes/cabinet/fonts/OpenSansSemiBold/OpenSans-SemiBold.eot	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:23	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:26%20GMT	https://Fidelontrade.com/themes/cabinet/fonts/OpenSansSemiBold/OpenSans-SemiBold.eot?	C:/My%20Web%20Sites/copytd/Fidelontrade.com/themes/cabinet/fonts/OpenSansSemiBold/OpenSans-SemiBoldd41d.eot	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:24	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:26%20GMT	https://Fidelontrade.com/themes/cabinet/fonts/OpenSansSemiBold/OpenSans-SemiBold.woff	C:/My%20Web%20Sites/copytd/Fidelontrade.com/themes/cabinet/fonts/OpenSansSemiBold/OpenSans-SemiBold.woff	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:25	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:27%20GMT	https://Fidelontrade.com/themes/cabinet/fonts/OpenSansSemiBold/OpenSans-SemiBold.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/themes/cabinet/fonts/OpenSansSemiBold/OpenSans-SemiBold.ttf	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:25	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:28%20GMT	https://Fidelontrade.com/svg/icon-left.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/svg/icon-left.svg	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:26	698/698	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202023%2000:56:04%20GMT	https://Fidelontrade.com/auth/icon-drop-down.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/auth/icon-drop-down.png	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:27	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:29%20GMT	https://Fidelontrade.com/png/ic-eye.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/png/ic-eye.png	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:28	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:30%20GMT	https://Fidelontrade.com/png/ic-eye@2x.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/png/ic-eye@2x.png	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:28	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:31%20GMT	https://Fidelontrade.com/png/icon-facebook.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/png/icon-facebook.png	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:29	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:32%20GMT	https://Fidelontrade.com/png/icon-google.png	C:/My%20Web%20Sites/copytd/Fidelontrade.com/png/icon-google.png	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:30	1206/1206	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2025%20Jul%202023%2000:14:28%20GMT	https://Fidelontrade.com/auth/icon-refresh-blue.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/auth/icon-refresh-blue.svg	(from https://Fidelontrade.com/auth/blank.min.css)
16:03:30	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:33%20GMT	https://Fidelontrade.com/fonts/Roboto-Thin.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Thin.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:31	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:34%20GMT	https://Fidelontrade.com/fonts/Roboto-Thinitalic.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Thinitalic.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:32	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:34%20GMT	https://Fidelontrade.com/fonts/Robotolight.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Robotolight.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:32	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:35%20GMT	https://Fidelontrade.com/fonts/Roboto-Lightitalic.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Lightitalic.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:33	171272/171272	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2017%20Jul%202023%2000:15:33%20GMT	https://Fidelontrade.com/fonts/Roboto-Regular.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Regular.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:34	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:36%20GMT	https://Fidelontrade.com/fonts/Roboto-Italic.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Italic.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:35	171656/171656	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2017%20Jul%202023%2000:15:33%20GMT	https://Fidelontrade.com/fonts/Roboto-Medium.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Medium.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:35	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:38%20GMT	https://Fidelontrade.com/fonts/Roboto-Mediumitalic.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Mediumitalic.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:37	170348/170348	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2017%20Jul%202023%2000:15:33%20GMT	https://Fidelontrade.com/fonts/Roboto-Bold.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Bold.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:37	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:40%20GMT	https://Fidelontrade.com/fonts/Roboto-Bolditalic.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Bolditalic.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:38	171072/171072	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2017%20Jul%202023%2000:15:33%20GMT	https://Fidelontrade.com/fonts/Roboto-Black.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Black.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:39	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:41%20GMT	https://Fidelontrade.com/fonts/Roboto-Blackitalic.ttf	C:/My%20Web%20Sites/copytd/Fidelontrade.com/fonts/Roboto-Blackitalic.ttf	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:39	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:42%20GMT	https://Fidelontrade.com/img/icons/arrow-green-right.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/arrow-green-right.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:40	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:43%20GMT	https://Fidelontrade.com/img/icons/youtube-white.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/youtube-white.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:41	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:43%20GMT	https://Fidelontrade.com/img/icons/facebook-white.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/facebook-white.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:42	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:44%20GMT	https://Fidelontrade.com/img/icons/instagram-white.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/instagram-white.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:43	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:45%20GMT	https://Fidelontrade.com/img/icons/twitter-white.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/twitter-white.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:43	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:46%20GMT	https://Fidelontrade.com/img/icons/arrow-right-white.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/arrow-right-white.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:44	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:46%20GMT	https://Fidelontrade.com/img/icons/arrow-contact.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/arrow-contact.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:45	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:47%20GMT	https://Fidelontrade.com/img/icons/online-learning.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/online-learning.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:45	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:48%20GMT	https://Fidelontrade.com/img/icons/mind.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/mind.svg	(from https://Fidelontrade.com/css/main.min.css?6)
16:03:46	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2015:03:49%20GMT	https://Fidelontrade.com/img/icons/bubble-speak.svg	C:/My%20Web%20Sites/copytd/Fidelontrade.com/img/icons/bubble-speak.svg	(from https://Fidelontrade.com/css/main.min.css?6)
